period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
9/1/18,9/30/18,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,279328.0612,-0.002302356,0.040015589,296052.7191,0.007158927,0.053979505,151.4795323,-0.000274207,0.042766775,158.8408328,0.008944293,0.053171677,508446.5471,-0.028663895,-0.016751938,425629.7451,-0.023554819,-0.005398748,624990.94,-0.003305185,0.03714209,1552541.63,0.014343776,0.02704484,3.072457061,0.197463483,0.155432033,42.01271074,0,-3,0.983557238,0.000319766,0.000137096,0.235733987,-0.004025857,-0.009192957,0.145288525,0.003022172,0.025760385,0.381976195,-0.006091021,-0.001040475,,,9/13/22 0:00
3/1/20,3/31/20,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,272163,0.044075404,0.091065567,271221,-0.03942445,-0.008747995,233,0.031576441,0.093492735,234,-0.050041084,0.018997666,56533,0.2070492,0.021056083,46906,0.06568471,-0.126968733,72497,0.029545614,-0.12200596,168265,0.04346585,-0.071398906,2.976378822,-0.466604649,-0.296339379,42,-10,-4,0.983038699,0.004317835,0.004437267,0.21139783,0.030802502,0.028125248,0.104566853,0.00557334,-0.016297145,0.424343099,-0.019270671,-0.004417825,,,9/11/22 14:57
12/1/16,12/31/16,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,223853.3717,-0.045050189,0.083492975,245391.5954,0.013009516,0.098158431,190.9026517,-0.017471194,0.084668425,203.634698,0.015553154,0.087194068,59132.87749,-0.013149464,0.014450892,50398.89809,0.022486056,0.076359879,70449.75199,0.014538075,0.016822956,175925.2824,-0.006779074,-0.106593705,3.072798731,0.027130578,-0.526487704,45.61262324,0,-4,0.97858582,-0.000585811,0.002413102,0.197035089,-0.006326025,0.009983366,0.094654714,-0.042408642,-0.007701105,0.374781375,-0.005138526,0.027018661,,,9/13/22 0:00
6/1/17,6/30/17,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,230915.0684,0.00507134,0.061905424,244549.9551,0.003479053,0.049259325,197.1531142,0.004512134,0.064575192,206.1848056,-0.001877815,0.056228974,60303.53833,-0.002560196,0.008581706,52929.38775,0.001946658,0.079504375,71995.90622,0.022484289,0.04098287,165312.1415,-0.00696918,-0.129093306,2.668960946,-0.148951453,-0.512811247,40.6102013,0,-7,0.980976812,0.000478782,0.004463505,0.231489568,0.011971384,0.033254751,0.092391759,0.00088416,-0.009383502,0.39770886,-0.000466798,0.040691408,,,9/13/22 0:00
12/1/16,12/31/16,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,255295.4739,-0.001621806,0.068435688,268231.4992,0.004592724,0.060760727,137.4598575,-0.003860132,0.064876381,143.2387358,0.004724483,0.059010473,514309.4667,-0.008064941,0.030635016,427746.3007,0.016559985,0.077431221,622660.9031,0.013260393,0.012724486,1645656.761,-0.013815594,-0.105430294,3.200632382,-0.067145951,-0.570300815,48.07120573,-1,-5,0.980621005,-7.35E-07,0.003506479,0.229936946,0.001521519,0.013341703,0.116527099,-0.036258866,-0.007532809,0.379069649,0.009103731,0.036206075,,,9/13/22 0:00
1/1/17,1/31/17,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,235534.4653,-0.003882317,0.080271303,242715.4868,0.021010753,0.070647596,146.4102335,0.010929365,0.069866373,149.6392517,0.007832985,0.060714905,46976.17854,0.017370276,0.069115714,41202.715,0.017640057,0.148147031,53539.23966,-0.017677064,0.043534989,122293.8891,-0.002162526,-0.090975243,2.685223685,-0.024087386,-0.457185881,40.06017532,-1,-7,0.986740146,0.001243679,0.004899649,0.243833974,0.00514813,0.017056908,0.084487449,0.003469978,-0.01151375,0.413924221,-0.000834546,0.05412562,,,9/13/22 0:00
5/1/14,5/31/14,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,219771.1446,0.003773868,0.057364232,237586.5619,0.009796373,0.081007522,113.0978674,0.008494247,0.06448422,118.929316,0.006616709,0.062872018,344329.3204,0.031611377,-0.016909742,270962.9132,0.0349836,0.090739033,448837.7364,-0.000415073,0.041229756,1510125.815,-0.000810908,0.031514053,4.438046304,-0.188177087,0.248745749,62.8284918,-2,-2,0.972164454,-0.000166609,-0.002363378,0.193968173,-0.003843337,-0.026186921,0.094510156,0.005131555,0.039778975,0.313692127,0.003485422,-0.01262089,,,9/13/22 0:00
10/1/15,10/31/15,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,241292.2043,0.007474941,0.062068093,258217.6684,0.012491384,0.061177753,122.678082,0.005053147,0.059881934,128.2145528,0.009788178,0.049645393,386406.4982,-0.028619635,0.076394113,305594.0244,-0.010554886,0.140534626,474407.6056,-0.001409747,0.033252123,1477971.429,-0.010036248,-0.047542995,3.831308705,0.03308622,-0.473769543,55.27679985,0,-8,0.976905372,-0.000444233,0.003621887,0.209993532,-0.001236376,0.019929673,0.128699408,0.00016735,0.027147245,0.335660591,-0.0073698,0.034066468,,,9/13/22 0:00
8/1/17,8/31/17,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,233720.6012,-0.002292856,0.054541289,248637.7865,0.015215948,0.051369167,199.0798552,0.010352292,0.046832137,209.279744,0.006410496,0.050697097,60804.67092,-0.007587125,0.032651574,53203.2626,0.007505173,0.074083015,70532.99085,0.008485721,0.022248411,161530.5245,-0.010414812,-0.129992533,2.666759033,0.017377806,-0.442211909,39.8315349,1,-6,0.982388339,0.001208806,0.005370255,0.236944369,0.005719287,0.031398764,0.094866553,0.000439592,-0.003039014,0.404815774,0.008466532,0.038869423,,,9/13/22 0:00
9/1/13,9/30/13,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,196536.8526,0.000282959,0.116570612,198500.7667,0.001318812,0.12589083,125.4656924,0.001082458,0.108351989,128.484968,0.005560727,0.122506246,36421.39734,-0.005755986,0.141898124,30148.61306,0.013377455,0.267862961,46791.50248,0.023830827,0.173205837,132739.2458,0.012104142,-0.028855836,3.697693451,0.088498106,-0.830386565,50.39368236,1,-17,0.981906401,-8.56E-05,0.008311107,0.241418685,0.000597077,0.036760005,0.064016465,0.003403881,0.009364936,0.360816578,-0.004820633,-0.01098302,,,9/13/22 0:00
4/1/16,4/30/16,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,213067.0621,0.009432285,0.07194628,226147.0577,-0.008202382,0.069919563,180.363195,-0.002467989,0.073482208,191.2121938,-0.001321675,0.072199075,58749.33966,0.04428241,0.049910168,49398.62114,0.021816118,0.076811061,70476.15726,-0.021674567,-0.033249096,195564.8519,-0.010989298,-0.083635031,3.381352673,-0.396496374,-0.596575933,47.35678509,-1,-5,0.97624,-0.000174189,0.003896315,0.194414297,-0.003376196,0.012734219,0.102601688,0.001045143,0.00447529,0.361519898,0.008995481,0.023054838,,,9/13/22 0:00
4/1/12,4/30/12,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,177464.3055,0.0138879,,188307.1169,-0.002769358,,98.55831168,0.013976812,,104.7963534,0.001477232,,390170.4407,0.014532446,,258198.9448,-0.014539983,,502432.8066,-0.020381829,,2097712.791,-0.01686847,,5.484615694,-0.3375021,,82.94747136,-2,,0.963648522,0.000534028,,0.178405399,-0.005899929,,0.058072467,-0.000987694,,0.283098822,0.010950927,,,,9/13/22 0:00
3/1/17,3/31/17,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,259122.1571,0.003626069,0.071015396,272982.6328,0.008872042,0.059046519,140.2249556,0.00892148,0.07332538,145.4402773,0.013255737,0.057808954,520410.8354,0.026029891,0.071471159,435463.6802,-0.004375283,0.07736821,611092.9438,-0.011371047,-0.004403203,1582723.25,-0.001881379,-0.110820173,3.126219785,-0.145733991,-0.693456448,44.89678972,-2,-9,0.98155608,0.000254247,0.002906015,0.236178604,0.004350374,0.014028564,0.117304067,-0.00175736,-0.005506063,0.377344635,-0.006490566,0.01908743,,,9/13/22 0:00
2/1/22,2/28/22,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,399496,0.011825651,0.11419456,465614,0.068636471,0.125093611,176,0.012432561,0.13671618,199,0.042249701,0.09261636,9863,-0.136077922,-0.009547489,9255,0.081062652,-0.051743745,13509,0.146465284,0.062536295,25500,0.029038925,-0.030056667,2.585274091,0.4148262,-0.054664891,39,6,3,0.985725058,-0.002528628,0.008019287,0.361768193,0.002295616,0.052728457,0.061755195,-0.009373834,-0.002223201,0.53685549,0.086111501,0.026359054,,,9/11/22 14:57
4/1/12,4/30/12,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,147043.2082,0.023237979,,157299.5988,-0.004000596,,124.6952256,0.025517105,,133.7825656,-0.00611628,,48556.32561,0.002586074,,30180.48231,-0.04207248,,58104.10785,-0.043136727,,259443.1214,-0.026876687,,5.521067843,-0.469411596,,89.48499043,-2,,0.957688834,0.000602896,,0.16890579,0.000907993,,0.066689622,-0.004611349,,0.258708482,0.009484413,,,,9/13/22 0:00
6/1/12,6/30/12,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,199476,0.039112117,0.069376017,205574,-0.013658063,0.026281123,101,0.031059953,0.059050289,105,-0.009376502,0.016223974,386598,0.058065497,0.101827975,253498,-0.03683878,0.170297965,456867,-0.057700329,-0.019533322,1702040,-0.005304528,-0.153906106,4.402603877,-0.280480936,-1.330698477,68,-4,-14,0.971270335,0.001605552,0.009808662,0.202870794,0.000915569,0.034798686,0.058231364,0.000906062,-0.020730809,0.287991966,-0.016779389,0.059866685,,,9/11/22 14:57
11/1/19,11/30/19,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,311205,-0.045197083,0.068652217,342071,0.000879418,0.072032723,138,-0.057065279,0.044651349,151,0.001961178,0.040523171,10346,-0.077536748,0.005401521,9187,-0.133236258,0.032240392,10402,-0.282424643,-0.11727865,35499,-0.089175116,-0.135180764,3.43087603,-0.043839159,-0.557712376,40,2,2,0.965897544,-0.002442094,0.000565874,0.240984365,-0.015761116,-0.00715872,0.099214625,-0.026634445,-0.00467525,0.333503846,-0.031851028,0.014997548,,,9/11/22 14:57
10/1/13,10/31/13,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,181619,-0.00202229,0.165306596,186161,-0.05070459,0.168905274,155,-0.002158486,0.188273466,163,-0.037371888,0.191995533,53862,-0.003325336,0.051216544,39222,0.004172381,0.144004721,64781,-0.025614012,0.140062742,216336,-0.001815783,-0.036720898,4.016437547,0.006074054,-0.366659302,58,1,-15,0.974087938,-0.000696401,0.006070701,0.200681631,-0.009980452,-0.001145032,0.072343904,0.00822596,0.013355225,0.281126573,-0.02249285,-0.029393018,,,9/11/22 14:57
4/1/19,4/30/19,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,288774,0.022715138,0.030821024,316442,0.006899946,0.032856345,156,0.022745897,0.030499013,164,0.004899293,0.03265041,545030,0.123080165,0.017911804,532436,0.177645726,-0.001375956,775143,0.099730953,0.018311083,1553610,0.047743085,0.075902913,2.850504368,-0.204963104,0.153642032,42,-8,5,0.984025513,0.002832546,-0.004065923,0.239970849,0.026537934,-0.042207294,0.138379292,0.007803415,0.016577364,0.450170552,-0.005260871,-0.021235594,,,9/11/22 14:57
11/1/15,11/30/15,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,233334,0.006386554,0.064637371,236622,-0.032833537,0.076524039,127,0.001424807,0.062489182,129,-0.0246649,0.066721954,395488,-0.207196936,0.040777954,322147,-0.161045275,0.152516493,433658,-0.238346779,0.087055408,1818161,-0.06567008,-0.052522149,4.597250341,0.696364712,-0.45270075,57,3,-8,0.973629401,-0.001118541,0.003049957,0.195657454,-0.001409116,0.020098185,0.113386068,-0.028828022,0.025573923,0.285754233,-0.013281014,0.027545701,,,9/11/22 14:57
9/1/17,9/30/17,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,275710,-0.013154024,0.068259586,290398,0.041708368,0.059896186,141,-0.005137889,0.070726452,147,0.02897009,0.057937924,418109,-0.151416967,-0.032383758,327586,-0.170815379,0.016374769,456372,-0.143691845,-0.036665192,1352418,-0.015519267,-0.078254304,3.234604533,0.446504742,-0.160969641,44,4,-4,0.982643123,-0.001864591,0.002476475,0.243878975,-0.013715518,0.017319122,0.14381706,-0.008563813,0.002930952,0.327948712,-0.018749606,0.012331269,,,9/11/22 14:57
12/1/18,12/31/18,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,277057,-0.00258895,0.025232878,270101,-0.044752504,0.02965724,150,-0.013058821,0.028853592,149,-0.039240637,0.03431148,447424,-0.071684086,-0.107048691,294021,-0.2021666,-0.05161161,321052,-0.31371419,-0.024353912,1425779,-0.107331112,0.087482658,3.186637868,-0.127252294,0.570032965,51,5,0,0.977294568,-0.001633086,-0.002500361,0.190957036,-0.013934203,-0.021540643,0.098234428,-0.048329672,0.020078624,0.272120059,-0.016849274,-0.037809175,,,9/11/22 14:57
8/1/18,8/31/18,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,294577,-0.020974281,0.055181,316228,-0.004133396,0.073897594,134,-0.042265264,0.030917689,145,0.009557751,0.060413107,12404,0.109957111,0.041682205,11298,0.043738258,0.05370689,16798,0.01684321,0.081416337,42103,0.02534599,0.029640224,3.394065099,-0.280076829,-0.039694707,32,3,-9,0.971646194,-0.003648076,0.002039723,0.283712932,-0.028236964,0.016988235,0.119120551,0.01001591,0.015454104,0.372957792,-0.009445726,-0.008763939,,,9/11/22 14:57
11/1/13,11/30/13,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,179859,-0.00968878,0.164381238,179732,-0.034532866,0.146650057,154,-0.002843608,0.175883487,154,-0.05517326,0.145665915,44971,-0.165074698,-0.062580699,33836,-0.137342456,0.135034134,48801,-0.246682682,0.081741489,207997,-0.038546618,-0.013383191,4.625105328,0.608667781,0.230630223,60,2,-14,0.972515048,-0.00157289,0.005635007,0.186735741,-0.01394589,-0.010144167,0.066498782,-0.005845122,0.017160493,0.26049519,-0.020631383,-0.019924037,,,9/11/22 14:57
10/1/13,10/31/13,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,199663,0.031561191,0.156202844,209644,-0.028723683,0.128536374,93,0.037282999,0.141070325,98,-0.014004232,0.137834723,9746,0.095377098,0.067872306,7401,0.053231204,0.076277347,13703,-0.01542957,0.090526449,55038,-0.011503917,0.004140485,5.647173682,-0.610599944,-0.358420628,64,1,-10,0.956628103,-0.001568593,0.006029144,0.230750408,-0.013069093,0.004072162,0.064249947,0.001617743,0.004454791,0.256133523,-0.008490102,-0.039690201,,,9/11/22 14:57
1/1/20,1/31/20,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,263127,-0.02650795,0.066107924,282416,0.071444069,0.077146386,163,-0.008940967,0.064430368,173,0.062754751,0.073866094,37713,-0.244707279,0.210482099,35430,0.052183717,0.154382318,52817,0.679326895,0.059911375,106242,0.004225718,-0.05352324,2.817116325,0.698322297,-0.78579188,51,5,0,0.982566094,-0.002735986,0.000976103,0.198873194,-0.020427779,0.001346986,0.114547228,0.018820292,-0.014867602,0.413203054,0.141660165,0.031204149,,,9/11/22 14:57
3/1/13,3/31/13,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,180764,0.06816353,0.130786918,195466,0.055263325,0.077346527,117,0.066680908,0.119342433,124,0.038480196,0.058882722,33427,0.305601214,0.090883681,29546,0.306865537,0.226559048,49795,0.195974648,0.016788407,129244,0.026922685,-0.170777039,3.866371405,-1.049226696,-1.220030764,58,-9,-28,0.978957981,0.004486412,0.013533075,0.240791903,0.009255374,0.05953577,0.053441107,0.005211799,-0.007223119,0.457864938,0.000295711,0.077022385,,,9/11/22 14:57
3/1/22,3/31/22,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,421682,0.055533263,0.106466805,449014,-0.035651672,0.095670966,187,0.061558055,0.118205939,193,-0.031560944,0.082116913,13047,0.322814634,0.009527973,12428,0.342803753,-0.059532889,17742,0.31335596,-0.025843585,27078,0.061912537,-0.007455222,2.075373902,-0.509900189,-0.035511222,31,-8,-1,0.996827484,0.011102426,0.010797916,0.414061649,0.052293456,0.069241995,0.07025345,0.008498255,-0.005190586,0.499104786,-0.037750704,-0.039444776,,,9/11/22 14:57
6/1/16,6/30/16,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,262582,0.045661703,0.078790051,269002,0.009900908,0.082468946,123,0.017660874,0.092723964,124,7.51E-06,0.054767244,10998,0.050598201,0.039975998,9237,-0.065169294,-0.049679382,15796,0.00819483,-0.063198382,47733,0.024138679,-0.11562063,4.340028965,-0.112128461,-0.763579404,44,-3,-2,0.969053005,0.003607372,0.006757253,0.264594895,0.015702293,0.023775405,0.102801089,0.011659106,0.005847901,0.384092076,0.013570727,0.046623778,,,9/11/22 14:57
5/1/19,5/31/19,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,296558,0.026954611,0.036354289,316992,0.001741019,0.035225314,158,0.012046401,0.034013383,165,0.001669105,0.032621382,641257,0.176554202,0.028077313,566014,0.063063541,-0.016328314,827173,0.067122924,0.005589769,1648588,0.061133918,0.065515784,2.570869123,-0.279635246,0.090331286,37,-5,4,0.986363864,0.002338351,-0.003138755,0.257718824,0.017747975,-0.035924107,0.153437311,0.015058019,0.013520947,0.426787979,-0.023382573,-0.028622281,,,9/11/22 14:57
7/1/21,7/31/21,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,383657,-0.005225378,0.191382295,377564,-0.007919832,0.128731482,207,0.000703781,0.234901832,204,0.001310724,0.14312735,688280,-0.065338142,-0.03784765,648033,-0.055002923,0.043241305,806204,-0.015949572,0.051859756,985308,0.112273959,-0.20626862,1.431550725,0.228595419,-0.303759142,15,0,-20,1.022588959,-0.00266706,0.032241736,0.555027997,-0.008107566,0.255315107,0.112389024,0.021784638,-0.005007156,0.524689654,-0.047781899,0.054577911,,,9/11/22 14:57
5/1/13,5/31/13,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,191261,0.068057493,0.181341605,214247,0.021866811,0.212562765,90,0.058083857,0.150878048,97,0.008650888,0.183343453,10080,0.108262496,0.131779954,8037,0.048488636,0.172934368,15528,0.009344329,0.086582897,51056,0.036496724,-0.123420942,5.065062453,-0.350698763,-1.474605703,60,-7,-11,0.965966099,0.008403182,0.014724234,0.273728187,0.017438153,0.047803825,0.049872835,0.000668128,-0.008213928,0.325523975,-0.022342705,0.024888239,,,9/11/22 14:57
7/1/12,7/31/12,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,157204,-0.034714037,0.060936668,160849,-0.015891173,0.023261962,133,-0.01855096,0.048465434,135,-0.021887267,0.009586868,52285,-0.085719306,0.184024123,36177,-0.028936498,0.280795229,61978,-0.048175707,0.053812245,248074,-0.023724848,-0.217402386,4.744631371,0.301288883,-2.433716604,73,-2,-28,0.965700965,0.001370829,0.011644613,0.185578557,0.005525949,0.038643169,0.06170007,-0.000494468,-0.019566561,0.284730754,-0.002508533,0.067729793,,,9/11/22 14:57
2/1/18,2/28/18,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,271210,-0.052179418,0.134797172,328854,0.065489851,0.153253625,129,-0.010762015,0.156395001,153,0.069834044,0.152662104,8027,-0.099965068,-0.00077078,7675,0.07169203,0.079107889,12833,0.094937916,0.059213019,32685,0.027244072,-0.123152906,4.071558452,0.50420291,-0.56827009,46,0,-13,0.961962592,-0.002839059,0.0014965,0.229944979,-0.016486996,0.007108866,0.077286937,-0.005516467,0.001258326,0.468715089,0.079990202,0.023452158,,,9/11/22 14:57
9/1/13,9/30/13,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,180863.1669,0.001579464,0.160084984,190774.2723,-0.006904293,0.178422066,154.2947308,0.006117023,0.185378667,164.4107865,0.003713231,0.196582584,53256.41197,-0.031095788,0.072494567,40250.8164,-0.0324493,0.172354467,66923.74497,-0.001563537,0.12591804,209481.0423,0.008530966,-0.074895779,3.804857136,0.25735269,-0.606549375,58.21566525,0,-20,0.974585682,-0.000248009,0.00874162,0.209905425,-0.011670224,0.019569818,0.058283437,0.00126048,0.005130808,0.320921061,-0.004831566,-0.001155849,,,9/13/22 0:00
9/1/20,9/30/20,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,331825.3717,0.022366757,0.134234506,337792.3599,0.004836099,0.112898858,175.8235324,0.031963324,0.119343578,182.3284029,0.003270194,0.118166062,645724.0208,0.018086957,0.211009158,587710.7647,0.044329331,0.292506157,678927.4852,0.004745165,0.070867106,1042420.471,-0.025637266,-0.330701945,1.602645947,-0.077155577,-1.247703707,32.20280258,-4,-12,0.996915907,0.005250752,0.012822338,0.347261065,0.036037669,0.116963205,0.095499753,-0.023032456,-0.079173723,0.523046644,0.002223111,0.132939292,,,9/13/22 0:00
